type,value,time
E,-1354.0000,3.0000
G,10000.0000,3.5400
T,9999.0000,3.5437
E,-1354.0000,3.0000
G,10000.0000,3.5500
T,9999.0000,3.5528
E,-1354.0000,3.0000
G,10000.0000,3.5600
T,9999.0000,3.5629
E,-1354.0000,3.0000
G,10000.0000,3.5700
T,9999.0000,3.5730
E,-1354.0000,3.0000
G,10000.0000,3.5800
T,9999.0000,3.5831
E,-1354.0000,3.0000
G,10000.0000,3.5900
T,9999.0000,3.5933
E,-1354.0000,3.0000
G,10000.0000,3.6000
T,9999.0000,3.6034
E,-1354.0000,3.0000
G,10000.0000,3.6100
T,9999.0000,3.6135
E,-1354.0000,3.0000
G,10000.0000,3.6200
T,9999.0000,3.6236
E,-1354.0000,3.0000
G,10000.0000,3.6300
T,9999.0000,3.6327
E,-1354.0000,3.0000
G,10000.0000,3.6400
T,9999.0000,3.6428
E,-1354.0000,3.0000
G,10000.0000,3.6500
T,9999.0000,3.6530
E,-1354.0000,3.0000
G,10000.0000,3.6600
T,9999.0000,3.6631
E,-1354.0000,3.0000
G,10000.0000,3.6700
T,9999.0000,3.6732
E,-1354.0000,3.0000
G,10000.0000,3.6800
T,9999.0000,3.6833
E,-1354.0000,3.0000
G,10000.0000,3.6900
T,9999.0000,3.6934
E,-1354.0000,3.0000
G,10000.0000,3.7000
T,9999.0000,3.7036
E,-1354.0000,3.0000
G,10000.0000,3.7100
T,9999.0000,3.7127
E,-1354.0000,3.0000
G,10000.0000,3.7200
T,9999.0000,3.7228
E,-1354.0000,3.0000
G,10000.0000,3.7300
T,9999.0000,3.7329
E,-1354.0000,3.0000
G,10000.0000,3.7400
T,9999.0000,3.7430
E,-1354.0000,3.0000
G,10000.0000,3.7500
T,9999.0000,3.7531
E,-1354.0000,3.0000
G,10000.0000,3.7600
T,9999.0000,3.7633
E,-1354.0000,3.0000
G,10000.0000,3.7700
T,9999.0000,3.7734
E,-1354.0000,3.0000
G,10000.0000,3.7800
T,9999.0000,3.7835
E,-1354.0000,3.0000
G,10000.0000,3.7900
T,9999.0000,3.7926
E,-1354.0000,3.0000
G,10000.0000,3.8000
T,9999.0000,3.8027
E,-1354.0000,3.0000
G,10000.0000,3.8100
T,9999.0000,3.8128
E,-1354.0000,3.0000
G,10000.0000,3.8200
T,9999.0000,3.8230
E,-1354.0000,3.0000
G,10000.0000,3.8300
T,9999.0000,3.8331
E,-1354.0000,3.0000
G,10000.0000,3.8400
T,9999.0000,3.8432
E,-1354.0000,3.0000
G,10000.0000,3.8500
T,9999.0000,3.8533
E,-1354.0000,3.0000
G,10000.0000,3.8600
T,9999.0000,3.8634
E,-1354.0000,3.0000
G,10000.0000,3.8700
T,9999.0000,3.8725
E,-1354.0000,3.0000
G,10000.0000,3.8800
T,9999.0000,3.8827
E,-1354.0000,3.0000
G,10000.0000,3.8900
T,9999.0000,3.8928
E,-1354.0000,3.0000
G,10000.0000,3.9000
T,9999.0000,3.9029
E,-1354.0000,3.0000
G,10000.0000,3.9100
T,9999.0000,3.9130
E,-1354.0000,3.0000
G,10000.0000,3.9200
T,9999.0000,3.9231
E,-1354.0000,3.0000
G,10000.0000,3.9300
T,9999.0000,3.9333
E,-1354.0000,3.0000
G,10000.0000,3.9400
T,9999.0000,3.9434
E,-1354.0000,3.0000
G,10000.0000,3.9500
T,9999.0000,3.9535
E,-1354.0000,3.0000
G,10000.0000,3.9600
T,9999.0000,3.9626
E,-1354.0000,3.0000
G,10000.0000,3.9700
T,9999.0000,3.9727
E,-1354.0000,3.0000
G,10000.0000,3.9800
T,9999.0000,3.9828
E,-1354.0000,3.0000
G,10000.0000,3.9900
T,9999.0000,3.9930
E,-1354.0000,4.0000
G,10000.0000,4.0000
T,9999.0000,4.0031
E,-1354.0000,4.0000
G,4000.0000,4.0100
T,9994.0000,4.0132
E,-1132.0000,4.0000
G,4000.0000,4.0200
T,9250.0000,4.0233
E,-310.0000,4.0000
G,4000.0000,4.0300
T,7591.0000,4.0334
E,1025.0000,4.0000
G,4000.0000,4.0400
T,5130.0000,4.0425
E,2405.0000,4.0000
G,4000.0000,4.0500
T,3057.0000,4.0527
E,3045.0000,4.0000
G,4000.0000,4.0600
T,2227.0000,4.0628
E,3088.0000,4.0000
G,4000.0000,4.0700
T,2498.0000,4.0729
E,2545.0000,4.0000
G,4000.0000,4.0800
T,3652.0000,4.0830
E,1897.0000,4.0000
G,4000.0000,4.0900
T,4535.0000,4.0931
E,1831.0000,4.0000
G,4000.0000,4.1000
T,4513.0000,4.1033
E,1883.0000,4.0000
G,4000.0000,4.1100
T,4332.0000,4.1134
E,1977.0000,4.0000
G,4000.0000,4.1200
T,4184.0000,4.1225
E,2037.0000,4.0000
G,4000.0000,4.1300
T,4099.0000,4.1326
E,2069.0000,4.0000
G,4000.0000,4.1400
T,4061.0000,4.1427
E,2084.0000,4.0000
G,4000.0000,4.1500
T,4040.0000,4.1528
E,2093.0000,4.0000
G,4000.0000,4.1600
T,4029.0000,4.1630
E,2100.0000,4.0000
G,4000.0000,4.1700
T,4019.0000,4.1731
E,2104.0000,4.0000
G,4000.0000,4.1800
T,4014.0000,4.1832
E,2108.0000,4.0000
G,4000.0000,4.1900
T,4008.0000,4.1933
E,2111.0000,4.0000
G,4000.0000,4.2000
T,4003.0000,4.2024
E,2114.0000,4.0000
G,4000.0000,4.2100
T,3998.0000,4.2125
E,2115.0000,4.0000
G,4000.0000,4.2200
T,3998.0000,4.2227
E,2115.0000,4.0000
G,4000.0000,4.2300
T,3998.0000,4.2328
E,2116.0000,4.0000
G,4000.0000,4.2400
T,3998.0000,4.2429
E,2116.0000,4.0000
G,4000.0000,4.2500
T,3998.0000,4.2530
E,2117.0000,4.0000
G,4000.0000,4.2600
T,3998.0000,4.2631
E,2117.0000,4.0000
G,4000.0000,4.2700
T,3998.0000,4.2733
E,2117.0000,4.0000
G,4000.0000,4.2800
T,3998.0000,4.2834
E,2118.0000,4.0000
G,4000.0000,4.2900
T,3998.0000,4.2925
E,2118.0000,4.0000
G,4000.0000,4.3000
T,3998.0000,4.3026
E,2118.0000,4.0000
G,4000.0000,4.3100
T,3998.0000,4.3127
E,2118.0000,4.0000
G,4000.0000,4.3200
T,3998.0000,4.3228
E,2118.0000,4.0000
G,4000.0000,4.3300
T,3998.0000,4.3330
E,2119.0000,4.0000
G,4000.0000,4.3400
T,3998.0000,4.3431
E,2119.0000,4.0000
G,4000.0000,4.3500
T,3998.0000,4.3532
E,2119.0000,4.0000
G,4000.0000,4.3600
T,3998.0000,4.3633
E,2119.0000,4.0000
G,4000.0000,4.3700
T,3998.0000,4.3724
E,2119.0000,4.0000
G,4000.0000,4.3800
T,3998.0000,4.3825
E,2119.0000,4.0000
G,4000.0000,4.3900
T,3998.0000,4.3927
E,2119.0000,4.0000
G,4000.0000,4.4000
T,3998.0000,4.4028
E,2119.0000,4.0000
G,4000.0000,4.4100
T,3998.0000,4.4129
E,2120.0000,4.0000
G,4000.0000,4.4200
T,3998.0000,4.4230
E,2120.0000,4.0000
G,4000.0000,4.4300
T,3998.0000,4.4331
E,2120.0000,4.0000
G,4000.0000,4.4400
T,3998.0000,4.4432
E,2120.0000,4.0000
G,4000.0000,4.4500
T,3998.0000,4.4523
E,2120.0000,4.0000
G,4000.0000,4.4600
T,3998.0000,4.4625
E,2120.0000,4.0000
G,4000.0000,4.4700
T,3998.0000,4.4726
E,2120.0000,4.0000
G,4000.0000,4.4800
T,3998.0000,4.4827
E,2120.0000,4.0000
G,4000.0000,4.4900
T,3998.0000,4.4928
E,2120.0000,4.0000
G,4000.0000,4.5000
T,3998.0000,4.5029
E,2120.0000,4.0000
G,4000.0000,4.5100
T,3998.0000,4.5131
E,2121.0000,4.0000
G,4000.0000,4.5200
T,3998.0000,4.5232
E,2121.0000,4.0000
G,4000.0000,4.5300
T,3998.0000,4.5323
E,2121.0000,4.0000
G,4000.0000,4.5400
T,3998.0000,4.5424
E,2121.0000,4.0000
G,4000.0000,4.5500
T,3998.0000,4.5525
E,2121.0000,4.0000
G,4000.0000,4.5600
T,3998.0000,4.5627
E,2121.0000,4.0000
G,4000.0000,4.5700
T,3998.0000,4.5728
E,2121.0000,4.0000
G,4000.0000,4.5800
T,3998.0000,4.5829
E,2121.0000,4.0000
G,4000.0000,4.5900
T,3998.0000,4.5930
E,2121.0000,4.0000
G,4000.0000,4.6000
T,3998.0000,4.6031
E,2121.0000,4.0000
G,4000.0000,4.6100
T,3998.0000,4.6132
E,2121.0000,4.0000
G,4000.0000,4.6200
T,3992.0000,4.6223
E,2121.0000,4.0000
G,4000.0000,4.6300
T,3992.0000,4.6335
E,2121.0000,4.0000
G,4000.0000,4.6400
T,3992.0000,4.6426
E,2121.0000,4.0000
G,4000.0000,4.6500
T,3992.0000,4.6527
E,2121.0000,4.0000
G,4000.0000,4.6600
T,3992.0000,4.6628
E,2121.0000,4.0000
G,4000.0000,4.6700
T,3998.0000,4.6729
E,2121.0000,4.0000
G,4000.0000,4.6800
T,3998.0000,4.6831
E,2121.0000,4.0000
G,4000.0000,4.6900
T,3998.0000,4.6932
E,2121.0000,4.0000
G,4000.0000,4.7000
T,3998.0000,4.7023
E,2121.0000,4.0000
G,4000.0000,4.7100
T,3998.0000,4.7124
E,2121.0000,4.0000
G,4000.0000,4.7200
T,3998.0000,4.7225
E,2121.0000,4.0000
G,4000.0000,4.7300
T,3998.0000,4.7326
E,2121.0000,4.0000
G,4000.0000,4.7400
T,3998.0000,4.7428
E,2121.0000,4.0000
G,4000.0000,4.7500
T,3998.0000,4.7529
E,2121.0000,4.0000
G,4000.0000,4.7600
T,3998.0000,4.7630
E,2121.0000,4.0000
G,4000.0000,4.7700
T,3998.0000,4.7731
E,2121.0000,4.0000
G,4000.0000,4.7800
T,3998.0000,4.7822
E,2121.0000,4.0000
G,4000.0000,4.7900
T,3998.0000,4.7923
E,2121.0000,4.0000
G,4000.0000,4.8000
T,3998.0000,4.8025
E,2121.0000,4.0000
G,4000.0000,4.8100
T,3998.0000,4.8126
E,2121.0000,4.0000
G,4000.0000,4.8200
T,3998.0000,4.8227
E,2121.0000,4.0000
G,4000.0000,4.8300
T,3998.0000,4.8328
E,2121.0000,4.0000
G,4000.0000,4.8400
T,3998.0000,4.8429
E,2121.0000,4.0000
G,4000.0000,4.8500
T,3998.0000,4.8531
E,2121.0000,4.0000
G,4000.0000,4.8600
T,3998.0000,4.8622
E,2121.0000,4.0000
G,4000.0000,4.8700
T,3998.0000,4.8723
E,2121.0000,4.0000
G,4000.0000,4.8800
T,3998.0000,4.8824
E,2121.0000,4.0000
G,4000.0000,4.8900
T,3998.0000,4.8925
E,2121.0000,4.0000
G,4000.0000,4.9000
T,3998.0000,4.9026
E,2121.0000,4.0000
G,4000.0000,4.9100
T,3998.0000,4.9128
E,2121.0000,4.0000
G,4000.0000,4.9200
T,3998.0000,4.9229
E,2121.0000,4.0000
G,4000.0000,4.9300
T,3998.0000,4.9330
E,2121.0000,4.0000
G,4000.0000,4.9400
T,3998.0000,4.9431
E,2122.0000,4.0000
G,4000.0000,4.9500
T,3998.0000,4.9532
E,2122.0000,4.0000
G,4000.0000,4.9600
T,3998.0000,4.9623
E,2122.0000,4.0000
G,4000.0000,4.9700
T,3998.0000,4.9724
E,2122.0000,4.0000
G,4000.0000,4.9800
T,3998.0000,4.9826
E,2122.0000,4.0000
G,4000.0000,4.9900
T,3998.0000,4.9927
E,2122.0000,5.0000
G,4000.0000,5.0000
T,3998.0000,5.0028
E,2122.0000,5.0000
G,4000.0000,5.0100
T,3998.0000,5.0129
E,2122.0000,5.0000
G,4000.0000,5.0200
T,3998.0000,5.0230
E,2122.0000,5.0000
G,4000.0000,5.0300
T,3998.0000,5.0322
E,2122.0000,5.0000
G,4000.0000,5.0400
T,3998.0000,5.0423
E,2122.0000,5.0000
G,4000.0000,5.0500
T,3998.0000,5.0524
E,2122.0000,5.0000
G,4000.0000,5.0600
T,3998.0000,5.0625
E,2122.0000,5.0000
G,4000.0000,5.0700
T,3998.0000,5.0726
E,2122.0000,5.0000
G,4000.0000,5.0800
T,3998.0000,5.0828
E,2122.0000,5.0000
G,4000.0000,5.0900
T,3998.0000,5.0929
E,2122.0000,5.0000
G,4000.0000,5.1000
T,3998.0000,5.1030
E,2122.0000,5.0000
G,4000.0000,5.1100
T,3998.0000,5.1121
E,2122.0000,5.0000
G,4000.0000,5.1200
T,3998.0000,5.1222
E,2122.0000,5.0000
G,4000.0000,5.1300
T,3998.0000,5.1323
E,2122.0000,5.0000
G,4000.0000,5.1400
T,3998.0000,5.1425
E,2122.0000,5.0000
G,4000.0000,5.1500
T,3998.0000,5.1526
E,2122.0000,5.0000
G,4000.0000,5.1600
T,3998.0000,5.1627
E,2122.0000,5.0000
G,4000.0000,5.1700
T,3998.0000,5.1728
E,2122.0000,5.0000
G,4000.0000,5.1800
T,3998.0000,5.1829
E,2122.0000,5.0000
G,4000.0000,5.1900
T,3998.0000,5.1920
E,2122.0000,5.0000
G,4000.0000,5.2000
T,3998.0000,5.2022
E,2122.0000,5.0000
G,4000.0000,5.2100
T,3998.0000,5.2123
E,2122.0000,5.0000
G,4000.0000,5.2200
T,3998.0000,5.2224
E,2122.0000,5.0000
G,4000.0000,5.2300
T,3998.0000,5.2325
E,2122.0000,5.0000
G,4000.0000,5.2400
T,3998.0000,5.2426
E,2122.0000,5.0000
G,4000.0000,5.2500
T,3998.0000,5.2527
E,2122.0000,5.0000
G,4000.0000,5.2600
T,3998.0000,5.2629
E,2122.0000,5.0000
G,4000.0000,5.2700
T,3998.0000,5.2730
E,2122.0000,5.0000
G,4000.0000,5.2800
T,3998.0000,5.2821
E,2122.0000,5.0000
G,4000.0000,5.2900
T,3998.0000,5.2922
E,2122.0000,5.0000
G,4000.0000,5.3000
T,3998.0000,5.3023
E,2122.0000,5.0000
G,4000.0000,5.3100
T,3998.0000,5.3125
E,2122.0000,5.0000
G,4000.0000,5.3200
T,3998.0000,5.3226
E,2122.0000,5.0000
G,4000.0000,5.3300
T,3998.0000,5.3327
E,2122.0000,5.0000
G,4000.0000,5.3400
T,3998.0000,5.3428
E,2122.0000,5.0000
G,4000.0000,5.3500
T,3998.0000,5.3519
E,2122.0000,5.0000
G,4000.0000,5.3600
T,3998.0000,5.3620
E,2122.0000,5.0000
G,4000.0000,5.3700
T,3998.0000,5.3722
E,2122.0000,5.0000
G,4000.0000,5.3800
T,3998.0000,5.3823
E,2122.0000,5.0000
G,4000.0000,5.3900
T,3998.0000,5.3924
E,2122.0000,5.0000
G,4000.0000,5.4000
T,3998.0000,5.4025
E,2122.0000,5.0000
G,4000.0000,5.4100
T,3998.0000,5.4126
E,2122.0000,5.0000
G,4000.0000,5.4200
T,3998.0000,5.4228
E,2122.0000,5.0000
G,4000.0000,5.4300
T,3998.0000,5.4329
E,2122.0000,5.0000
G,4000.0000,5.4400
T,3998.0000,5.4420
E,2122.0000,5.0000
G,4000.0000,5.4500
T,3998.0000,5.4521
E,2122.0000,5.0000
G,4000.0000,5.4600
T,3998.0000,5.4622
E,2122.0000,5.0000
G,4000.0000,5.4700
T,3998.0000,5.4723
E,2122.0000,5.0000
G,4000.0000,5.4800
T,3998.0000,5.4824
E,2122.0000,5.0000
G,4000.0000,5.4900
T,3998.0000,5.4926
E,2122.0000,5.0000
G,4000.0000,5.5000
T,3998.0000,5.5027
E,2122.0000,5.0000
G,4000.0000,5.5100
T,3998.0000,5.5128
E,2122.0000,5.0000
G,4000.0000,5.5200
T,3998.0000,5.5219
E,2122.0000,5.0000
G,4000.0000,5.5300
T,3998.0000,5.5320
E,2122.0000,5.0000
G,4000.0000,5.5400
T,3998.0000,5.5422
E,2122.0000,5.0000
G,4000.0000,5.5500
T,3998.0000,5.5523
E,2122.0000,5.0000
G,4000.0000,5.5600
T,3998.0000,5.5624
E,2122.0000,5.0000
G,4000.0000,5.5700
T,3998.0000,5.5725
E,2122.0000,5.0000
G,4000.0000,5.5800
T,3998.0000,5.5826
E,2122.0000,5.0000
G,4000.0000,5.5900
T,3998.0000,5.5928
E,2122.0000,5.0000
G,4000.0000,5.6000
T,3998.0000,5.6019
E,2122.0000,5.0000
G,4000.0000,5.6100
T,3998.0000,5.6120
E,2122.0000,5.0000
G,4000.0000,5.6200
T,3998.0000,5.6221
E,2122.0000,5.0000
G,4000.0000,5.6300
T,3998.0000,5.6322
E,2122.0000,5.0000
G,4000.0000,5.6400
T,3998.0000,5.6423
E,2122.0000,5.0000
G,4000.0000,5.6500
T,3998.0000,5.6525
E,2122.0000,5.0000
G,4000.0000,5.6600
T,3998.0000,5.6626
E,2122.0000,5.0000
G,4000.0000,5.6700
T,3998.0000,5.6727
E,2122.0000,5.0000
G,4000.0000,5.6800
T,3998.0000,5.6818
E,2122.0000,5.0000
G,4000.0000,5.6900
T,3998.0000,5.6919
E,2122.0000,5.0000
G,4000.0000,5.7000
T,3998.0000,5.7020
E,2122.0000,5.0000
G,4000.0000,5.7100
T,3998.0000,5.7122
E,2122.0000,5.0000
G,4000.0000,5.7200
T,3998.0000,5.7223
E,2122.0000,5.0000
G,4000.0000,5.7300
T,3998.0000,5.7324
E,2122.0000,5.0000
G,4000.0000,5.7400
T,3998.0000,5.7425
E,2122.0000,5.0000
G,4000.0000,5.7500
T,3998.0000,5.7526
E,2122.0000,5.0000
G,4000.0000,5.7600
T,3998.0000,5.7617
E,2122.0000,5.0000
G,4000.0000,5.7700
T,3998.0000,5.7719
E,2122.0000,5.0000
G,4000.0000,5.7800
T,3998.0000,5.7820
E,2122.0000,5.0000
G,4000.0000,5.7900
T,3998.0000,5.7921
E,2122.0000,5.0000
G,4000.0000,5.8000
T,3998.0000,5.8022
E,2122.0000,5.0000
G,4000.0000,5.8100
T,3998.0000,5.8123
E,2122.0000,5.0000
G,4000.0000,5.8200
T,3998.0000,5.8224
E,2122.0000,5.0000
G,4000.0000,5.8300
T,3998.0000,5.8326
E,2122.0000,5.0000
G,4000.0000,5.8400
T,3998.0000,5.8427
E,2122.0000,5.0000
G,4000.0000,5.8500
T,3998.0000,5.8518
E,2122.0000,5.0000
G,4000.0000,5.8600
T,3998.0000,5.8619
E,2122.0000,5.0000
G,4000.0000,5.8700
T,3998.0000,5.8720
E,2122.0000,5.0000
G,4000.0000,5.8800
T,3998.0000,5.8822
E,2122.0000,5.0000
G,4000.0000,5.8900
T,3998.0000,5.8923
E,2122.0000,5.0000
G,4000.0000,5.9000
T,3998.0000,5.9024
E,2122.0000,5.0000
G,4000.0000,5.9100
T,3998.0000,5.9125
E,2122.0000,5.0000
G,4000.0000,5.9200
T,3998.0000,5.9226
E,2122.0000,5.0000
G,4000.0000,5.9300
T,3998.0000,5.9317
E,2122.0000,5.0000
G,4000.0000,5.9400
T,3998.0000,5.9419
E,2122.0000,5.0000
G,4000.0000,5.9500
T,3998.0000,5.9520
E,2122.0000,5.0000
G,4000.0000,5.9600
T,3998.0000,5.9621
E,2122.0000,5.0000
G,4000.0000,5.9700
T,3998.0000,5.9722
E,2122.0000,5.0000
G,4000.0000,5.9800
T,3998.0000,5.9823
E,2122.0000,5.0000
G,4000.0000,5.9900
T,3998.0000,5.9924
E,2122.0000,6.0000
G,4000.0000,6.0000
T,3998.0000,6.0026
E,2122.0000,6.0000
G,10000.0000,6.0100
T,3998.0000,6.0117
E,1876.0000,6.0000
G,10000.0000,6.0200
T,4667.0000,6.0218
E,1049.0000,6.0000
G,10000.0000,6.0300
T,6268.0000,6.0319
E,-332.0000,6.0000
G,10000.0000,6.0400
T,8692.0000,6.0420
E,-1677.0000,6.0000
G,10000.0000,6.0500
T,10866.0000,6.0522
E,-2334.0000,6.0000
G,10000.0000,6.0600
T,11828.0000,6.0623
E,-2398.0000,6.0000
G,10000.0000,6.0700
T,11653.0000,6.0724
E,-1878.0000,6.0000
G,10000.0000,6.0800
T,10557.0000,6.0825
E,-1165.0000,6.0000
G,10000.0000,6.0900
T,9516.0000,6.0916
E,-1066.0000,6.0000
G,10000.0000,6.1000
T,9457.0000,6.1017
E,-1127.0000,6.0000
G,10000.0000,6.1100
T,9638.0000,6.1119
E,-1225.0000,6.0000
G,10000.0000,6.1200
T,9803.0000,6.1220
E,-1281.0000,6.0000
G,10000.0000,6.1300
T,9893.0000,6.1321
E,-1308.0000,6.0000
G,10000.0000,6.1400
T,9930.0000,6.1422
E,-1322.0000,6.0000
G,10000.0000,6.1500
T,9951.0000,6.1523
E,-1331.0000,6.0000
G,10000.0000,6.1600
T,9967.0000,6.1624
E,-1336.0000,6.0000
G,10000.0000,6.1700
T,9978.0000,6.1726
E,-1340.0000,6.0000
G,10000.0000,6.1800
T,9983.0000,6.1817
E,-1344.0000,6.0000
G,10000.0000,6.1900
T,9989.0000,6.1918
E,-1347.0000,6.0000
G,10000.0000,6.2000
T,9994.0000,6.2019
E,-1349.0000,6.0000
G,10000.0000,6.2100
T,9994.0000,6.2120
E,-1350.0000,6.0000
G,10000.0000,6.2200
T,9999.0000,6.2222
E,-1351.0000,6.0000
G,10000.0000,6.2300
T,9999.0000,6.2323
E,-1351.0000,6.0000
G,10000.0000,6.2400
T,9999.0000,6.2424
E,-1351.0000,6.0000
G,10000.0000,6.2500
T,9999.0000,6.2525
E,-1351.0000,6.0000
G,10000.0000,6.2600
T,9999.0000,6.2616
E,-1352.0000,6.0000
G,10000.0000,6.2700
T,9999.0000,6.2717
E,-1352.0000,6.0000
G,10000.0000,6.2800
T,9999.0000,6.2819
E,-1352.0000,6.0000
G,10000.0000,6.2900
T,9999.0000,6.2920
E,-1352.0000,6.0000
G,10000.0000,6.3000
T,9999.0000,6.3021
E,-1352.0000,6.0000
G,10000.0000,6.3100
T,9999.0000,6.3122
E,-1352.0000,6.0000
G,10000.0000,6.3200
T,9999.0000,6.3223
E,-1352.0000,6.0000
G,10000.0000,6.3300
T,9999.0000,6.3324
E,-1352.0000,6.0000
G,10000.0000,6.3400
T,9999.0000,6.3426
E,-1352.0000,6.0000
G,10000.0000,6.3500
T,9999.0000,6.3517
E,-1352.0000,6.0000
G,10000.0000,6.3600
T,9999.0000,6.3618
E,-1353.0000,6.0000
G,10000.0000,6.3700
T,9999.0000,6.3719
E,-1353.0000,6.0000
G,10000.0000,6.3800
T,9999.0000,6.3820
E,-1353.0000,6.0000
G,10000.0000,6.3900
T,9999.0000,6.3922
E,-1353.0000,6.0000
G,10000.0000,6.4000
T,9999.0000,6.4023
E,-1353.0000,6.0000
G,10000.0000,6.4100
T,9999.0000,6.4124
E,-1353.0000,6.0000
G,10000.0000,6.4200
T,9999.0000,6.4215
E,-1353.0000,6.0000
G,10000.0000,6.4300
T,9999.0000,6.4316
E,-1353.0000,6.0000
G,10000.0000,6.4400
T,9999.0000,6.4417
E,-1353.0000,6.0000
G,10000.0000,6.4500
T,9999.0000,6.4519
E,-1353.0000,6.0000
G,10000.0000,6.4600
T,9999.0000,6.4620
E,-1353.0000,6.0000
G,10000.0000,6.4700
T,9999.0000,6.4721
E,-1353.0000,6.0000
G,10000.0000,6.4800
T,9999.0000,6.4822
E,-1353.0000,6.0000
G,10000.0000,6.4900
T,9999.0000,6.4923
E,-1353.0000,6.0000
G,10000.0000,6.5000
T,9999.0000,6.5024
E,-1353.0000,6.0000
G,10000.0000,6.5100
T,9999.0000,6.5116
E,-1353.0000,6.0000
G,10000.0000,6.5200
T,9999.0000,6.5217
E,-1353.0000,6.0000
G,10000.0000,6.5300
T,9999.0000,6.5318
E,-1353.0000,6.0000
G,10000.0000,6.5400
T,9999.0000,6.5419
E,-1353.0000,6.0000
G,10000.0000,6.5500
T,9999.0000,6.5520
E,-1353.0000,6.0000
G,10000.0000,6.5600
T,9999.0000,6.5622
E,-1353.0000,6.0000
G,10000.0000,6.5700
T,9999.0000,6.5723
E,-1353.0000,6.0000
G,10000.0000,6.5800
T,9999.0000,6.5824
E,-1353.0000,6.0000
G,10000.0000,6.5900
T,9999.0000,6.5915
E,-1353.0000,6.0000
G,10000.0000,6.6000
T,9999.0000,6.6016
E,-1353.0000,6.0000
G,10000.0000,6.6100
T,9999.0000,6.6117
E,-1353.0000,6.0000
G,10000.0000,6.6200
T,9999.0000,6.6219
E,-1353.0000,6.0000
G,10000.0000,6.6300
T,9999.0000,6.6320
E,-1353.0000,6.0000
G,10000.0000,6.6400
T,9999.0000,6.6421
E,-1353.0000,6.0000
G,10000.0000,6.6500
T,9999.0000,6.6522
E,-1354.0000,6.0000
G,10000.0000,6.6600
T,9999.0000,6.6623
E,-1354.0000,6.0000
G,10000.0000,6.6700
T,9999.0000,6.6714
E,-1354.0000,6.0000
G,10000.0000,6.6800
T,9999.0000,6.6816
E,-1354.0000,6.0000
G,10000.0000,6.6900
T,9999.0000,6.6917
E,-1354.0000,6.0000
G,10000.0000,6.7000
T,9999.0000,6.7018
E,-1354.0000,6.0000
G,10000.0000,6.7100
T,9999.0000,6.7119
E,-1354.0000,6.0000
G,10000.0000,6.7200
T,9999.0000,6.7220
E,-1354.0000,6.0000
G,10000.0000,6.7300
T,9999.0000,6.7322
E,-1354.0000,6.0000
G,10000.0000,6.7400
T,9999.0000,6.7423
E,-1354.0000,6.0000
G,10000.0000,6.7500
T,9999.0000,6.7514
E,-1354.0000,6.0000
G,10000.0000,6.7600
T,9999.0000,6.7615
E,-1354.0000,6.0000
G,10000.0000,6.7700
T,9999.0000,6.7716
E,-1354.0000,6.0000
G,10000.0000,6.7800
T,9999.0000,6.7817
E,-1354.0000,6.0000
G,10000.0000,6.7900
T,9999.0000,6.7919
E,-1354.0000,6.0000
G,10000.0000,6.8000
T,9999.0000,6.8020
E,-1354.0000,6.0000
G,10000.0000,6.8100
T,9999.0000,6.8121
E,-1354.0000,6.0000
G,10000.0000,6.8200
T,9999.0000,6.8222
E,-1354.0000,6.0000
G,10000.0000,6.8300
T,9999.0000,6.8323
E,-1354.0000,6.0000
G,10000.0000,6.8400
T,9999.0000,6.8414
E,-1354.0000,6.0000
G,10000.0000,6.8500
T,9999.0000,6.8516
E,-1354.0000,6.0000
G,10000.0000,6.8600
T,9999.0000,6.8617
E,-1354.0000,6.0000
G,10000.0000,6.8700
T,9999.0000,6.8718
E,-1354.0000,6.0000
G,10000.0000,6.8800
T,9999.0000,6.8819
E,-1354.0000,6.0000
G,10000.0000,6.8900
T,9999.0000,6.8920
E,-1354.0000,6.0000
G,10000.0000,6.9000
T,9999.0000,6.9022
E,-1354.0000,6.0000
G,10000.0000,6.9100
T,9999.0000,6.9123
E,-1354.0000,6.0000
G,10000.0000,6.9200
T,9999.0000,6.9214
E,-1354.0000,6.0000
G,10000.0000,6.9300
T,9999.0000,6.9315
E,-1354.0000,6.0000
G,10000.0000,6.9400
T,9999.0000,6.9416
E,-1354.0000,6.0000
G,10000.0000,6.9500
T,9999.0000,6.9517
E,-1354.0000,6.0000
G,10000.0000,6.9600
T,9999.0000,6.9619
E,-1354.0000,6.0000
G,10000.0000,6.9700
T,9999.0000,6.9720
E,-1354.0000,6.0000
G,10000.0000,6.9800
T,9999.0000,6.9821
E,-1354.0000,6.0000
G,10000.0000,6.9900
T,9999.0000,6.9922
E,-1354.0000,7.0000
G,10000.0000,7.0000
